id,funcionarioId,ferramentaId,status,dataConcessao,concedidoPor
ac1101,u276,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1102,u276,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1103,u276,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1104,u276,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1105,u277,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1106,u277,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1107,u277,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1108,u277,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1109,u278,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1110,u278,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1111,u278,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1112,u278,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1113,u279,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1114,u279,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1115,u279,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1116,u279,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1117,u280,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1118,u280,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1119,u280,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1120,u280,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1121,u281,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1122,u281,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1123,u281,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1124,u281,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1125,u282,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1126,u282,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1127,u282,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1128,u282,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1129,u283,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1130,u283,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1131,u283,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1132,u283,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1133,u284,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1134,u284,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1135,u284,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1136,u284,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1137,u285,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1138,u285,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1139,u285,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1140,u285,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1141,u286,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1142,u286,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1143,u286,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1144,u286,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1145,u287,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1146,u287,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1147,u287,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1148,u287,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1149,u288,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1150,u288,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1151,u288,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1152,u288,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1153,u289,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1154,u289,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1155,u289,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1156,u289,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1157,u290,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1158,u290,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1159,u290,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1160,u290,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1161,u291,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1162,u291,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1163,u291,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1164,u291,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1165,u292,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1166,u292,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1167,u292,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1168,u292,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1169,u293,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1170,u293,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1171,u293,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1172,u293,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1173,u294,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1174,u294,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1175,u294,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1176,u294,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1177,u295,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1178,u295,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1179,u295,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1180,u295,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1181,u296,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1182,u296,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1183,u296,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1184,u296,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1185,u297,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1186,u297,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1187,u297,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1188,u297,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1189,u298,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1190,u298,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1191,u298,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1192,u298,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1193,u299,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1194,u299,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1195,u299,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1196,u299,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1197,u300,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1198,u300,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1199,u300,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1200,u300,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1201,u301,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1202,u301,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1203,u301,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1204,u301,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1205,u302,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1206,u302,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1207,u302,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1208,u302,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1209,u303,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1210,u303,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1211,u303,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1212,u303,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1213,u304,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1214,u304,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1215,u304,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1216,u304,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1217,u305,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1218,u305,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1219,u305,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1220,u305,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1221,u306,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1222,u306,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1223,u306,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1224,u306,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1225,u307,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1226,u307,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1227,u307,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1228,u307,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1229,u308,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1230,u308,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1231,u308,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1232,u308,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1233,u309,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1234,u309,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1235,u309,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1236,u309,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1237,u310,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1238,u310,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1239,u310,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1240,u310,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1241,u311,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1242,u311,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1243,u311,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1244,u311,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1245,u312,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1246,u312,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1247,u312,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1248,u312,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1249,u313,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1250,u313,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1251,u313,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1252,u313,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1253,u314,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1254,u314,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1255,u314,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1256,u314,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1257,u315,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1258,u315,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1259,u315,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1260,u315,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1261,u316,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1262,u316,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1263,u316,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1264,u316,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1265,u317,f01,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1266,u317,f02,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1267,u317,f08,Ativo,2026-05-28,daniel.lopes@suno.com.br
ac1268,u317,f03,Ativo,2026-05-28,daniel.lopes@suno.com.br
